arxiv_id,chunk_id,title,prose_ratio,chars,text
2311.03721v1,2311.03721v1:22085-24403,ClimateSet: A Large-Scale Climate Model Dataset fo,0.798,2318,"Scenario variance across climate models, and (B) climate model variance across scenarios. The figures show the projected global temperature increase compared to"
2311.03721v1,2311.03721v1:24404-26708,ClimateSet: A Large-Scale Climate Model Dataset fo,0.764,2304,and follows their guidelines. Note that it is significantly slower than the CDO-implemented modules. More details and visualizations of ClimateSet’s preprocessi
2311.03721v1,2311.03721v1:26709-28980,ClimateSet: A Large-Scale Climate Model Dataset fo,0.732,2271,36 climate models without considering the similarity between some of them. Explanations of within- and across- climate model similarities are given in Appendix 
2311.03721v1,2311.03721v1:28981-31014,ClimateSet: A Large-Scale Climate Model Dataset fo,0.678,2033,The super emulator is explained in more detail in Appendix K.2. ML Models. We trained most types of models that have been used for climate emulation on ClimateB
2311.03721v1,2311.03721v1:31015-33164,ClimateSet: A Large-Scale Climate Model Dataset fo,0.749,2149,to a given emission scenario. B) A climate model emulator receives the same inputs as a climate model and learns to emulate its outputs. After training on sever
2311.03721v1,2311.03721v1:33165-34822,ClimateSet: A Large-Scale Climate Model Dataset fo,0.594,1657,"six climate models (NorESM2-LM, AWI-CM-1-1-MR, FGOALS-f3-L, EC-Earth3, BCC-CSM2-MR, and MPI-ESM1-2-HR). With the exception of the U-Net, these ML models had bee"
2311.03721v1,2311.03721v1:34823-37068,ClimateSet: A Large-Scale Climate Model Dataset fo,0.812,2245,"over three runs for each model. The results for ClimaX and ClimaX Frozen are without warmup epochs. For a comparison of results with warmup, see Table 5. ClimaX"
2311.03721v1,2311.03721v1:37069-39295,ClimateSet: A Large-Scale Climate Model Dataset fo,0.811,2226,"across different climate models. Hence, ClimateSet can be the basis for developing new climate emulators that can emulate climate models across the CMIP6 archiv"
2311.03721v1,2311.03721v1:39296-40516,ClimateSet: A Large-Scale Climate Model Dataset fo,0.546,1220,has received funding from the European Research Council (ERC) Starting Grant CausalEarth under the European Union’s Horizon 2020 research and innovation program
2311.03721v1,2311.03721v1:40517-41905,ClimateSet: A Large-Scale Climate Model Dataset fo,0.549,1388,"S. Seneviratne, A. Sörensson, S. Szopa, I. Takayabu, A.-M. Tréguier, B. van den Hurk, R. Vautard, K. von Schuckmann, S. Zaehle, X. Zhang, and K. Zickfeld (2021)"
2311.03721v1,2311.03721v1:41906-43125,ClimateSet: A Large-Scale Climate Model Dataset fo,0.513,1219,"realizations on land. Earth System Dynamics 11(1), 139–159. Bi, D., M. Dix, S. Marsland, S. O’farrell, A. Sullivan, R. Bodman, R. Law, I. Harman, J. Srbinovsky,"
2311.03721v1,2311.03721v1:43126-44483,ClimateSet: A Large-Scale Climate Model Dataset fo,0.535,1357,"F. Lott, T. Lurton, S. Luyssaert, G. Madec, J.-B. Madeleine, F. Maignan, M. Marchand, O. Marti, L. Mellul, Y. Meurdesoif, J. Mignot, I. Musat, C. Ottlé, P. Peyl"
2311.03721v1,2311.03721v1:44484-45839,ClimateSet: A Large-Scale Climate Model Dataset fo,0.536,1355,"Statistical emulation of climate model projections based on precomputed GCM runs. Journal of Climate 27(5), 1829–1844. Chantry, M., H. Christensen, P. Dueben, a"
2311.03721v1,2311.03721v1:45840-47068,ClimateSet: A Large-Scale Climate Model Dataset fo,0.487,1228,"Journal of Advances in Modeling Earth Systems 12(2), e2019MS001916. Deng, J., W. Dong, R. Socher, L.-J. Li, K. Li, and L. Fei-Fei (2009). Imagenet: A large-scal"
2311.03721v1,2311.03721v1:47069-48209,ClimateSet: A Large-Scale Climate Model Dataset fo,0.473,1140,"12 Döscher, R., M. Acosta, A. Alessandri, P. Anthoni, T. Arsouze, T. Bergman, R. Bernardello, S. Boussetta, L.-P. Caron, G. Carver, M. Castrillo, F. Catalano, I"
2311.03721v1,2311.03721v1:48210-49515,ClimateSet: A Large-Scale Climate Model Dataset fo,0.525,1305,"16x16 words: Transformers for image recognition at scale. Dueben, P. D., M. G. Schultz, M. Chantry, D. J. Gagne, D. M. Hall, and A. McGovern (2022). Challenges "
2311.03721v1,2311.03721v1:49516-51018,ClimateSet: A Large-Scale Climate Model Dataset fo,0.61,1502,"report, Lawrence Livermore National Lab.(LLNL), Livermore, CA (United States). Eyring, V., S. Bony, G. A. Meehl, C. A. Senior, B. Stevens, R. J. Stouffer, and K"
2311.03721v1,2311.03721v1:51019-52313,ClimateSet: A Large-Scale Climate Model Dataset fo,0.474,1294,"15(5), 540–544. He, B., Q. Bao, X. Wang, L. Zhou, X. Wu, Y. Liu, G. Wu, K. Chen, S. He, W. Hu, J. Li, J. Li, G. Nian, L. Wang, J. Yang, M. Zhang, and X. Zhang ("
2311.03721v1,2311.03721v1:52314-53704,ClimateSet: A Large-Scale Climate Model Dataset fo,0.573,1390,"García-Pando, J. P. Perlwitz, M. J. Puma, D. Rind, A. Romanou, D. T. Shindell, S. Sun, N. Tausnev, K. Tsigaridis, G. Tselioudis, E. Weng, J. Wu, and M.-S. Yao ("
2311.03721v1,2311.03721v1:53705-55212,ClimateSet: A Large-Scale Climate Model Dataset fo,0.606,1507,"with a back-propagation network. In D. Touretzky (Ed.), Advances in Neural Information Processing Systems, Volume 2. Morgan-Kaufmann. Lee, J., J. Kim, M.-A. Sun"
2311.03721v1,2311.03721v1:55213-56340,ClimateSet: A Large-Scale Climate Model Dataset fo,0.489,1127,"J. Behrens, M. Bittner, R. Brokopf, V. Brovkin, M. Claussen, T. Crueger, M. Esch, I. Fast, S. Fiedler, D. Fläschner, V. Gayler, M. Giorgetta, D. S. Goll, H. Haa"
2311.03721v1,2311.03721v1:56341-57774,ClimateSet: A Large-Scale Climate Model Dataset fo,0.569,1433,"(2023). ClimaX: A foundation model for weather and climate. In International Conference on Machine Learning (ICML). on Climate Change (IPCC), I. P. (2023). Summ"
2311.03721v1,2311.03721v1:57775-59354,ClimateSet: A Large-Scale Climate Model Dataset fo,0.603,1579,"Advances in Atmospheric Sciences 37(10), 1081–1092. Rabin, S. S., J. R. Melton, G. Lasslop, D. Bachelet, M. Forrest, S. Hantson, J. O. Kaplan, F. Li, S. Mangeon"
2311.03721v1,2311.03721v1:59355-60549,ClimateSet: A Large-Scale Climate Model Dataset fo,0.503,1194,"J., S. Bathiany, E. Bollt, G. Camps-Valls, D. Coumou, E. Deyle, C. Clymour, M. Kretschmer, M. Mahecha, E. van Nes, J. Peters, R. Quax, M. Reichstein, M. Scheffe"
2311.03721v1,2311.03721v1:60550-61839,ClimateSet: A Large-Scale Climate Model Dataset fo,0.522,1289,"N. L. Abraham, M. B. Andrews, T. Andrews, A. T. Archibald, S. Berthou, E. Burke, E. Blockley, K. Carslaw, M. Dalvi, J. Edwards, G. A. Folberth, N. Gedney, P. T."
2311.03721v1,2311.03721v1:61840-63045,ClimateSet: A Large-Scale Climate Model Dataset fo,0.51,1205,"A. Voldoire, J. Colin, B. Decharme, C. Delire, S. Berthet, M. Chevallier, S. Sénési, L. Franchisteguy, J. Vial, M. Mallet, E. Joetzjer, O. Geoffroy, J.-F. Guéré"
2311.03721v1,2311.03721v1:63046-64330,ClimateSet: A Large-Scale Climate Model Dataset fo,0.512,1284,"M. Abe, F. Saito, M. Chikira, S. Watanabe, M. Mori, N. Hirota, Y. Kawatani, T. Mochizuki, K. Yoshimura, K. Takata, R. O’ishi, D. Yamazaki, T. Suzuki, M. Kurogi,"
2311.03721v1,2311.03721v1:64331-65783,ClimateSet: A Large-Scale Climate Model Dataset fo,0.592,1452,"H. Douville, C. Ethé, L. Franchistéguy, O. Geoffroy, C. Lévy, G. Madec, Y. Meurdesoif, R. Msadek, A. Ribes, E. SanchezGomez, L. Terray, and R. Waldman (2019). E"
2311.03721v1,2311.03721v1:65784-67111,ClimateSet: A Large-Scale Climate Model Dataset fo,0.505,1327,"Watson-Parris, D., Y. Rao, D. Olivié, Ø. Seland, P. Nowack, G. Camps-Valls, P. Stier, S. Bouabid, M. Dewey, E. Fons, et al. (2022). Climatebench v1. 0: A benchm"
2311.03721v1,2311.03721v1:67112-68635,ClimateSet: A Large-Scale Climate Model Dataset fo,0.601,1523,"M. Deushi, T. Tanaka, M. Hosaka, S. Yabu, H. Yoshimura, E. Shindo, R. Mizuta, A. Obata, Y. Adachi, and M. Ishii (2019). The meteorological research institute ea"
2311.03721v1,2311.03721v1:68636-70748,ClimateSet: A Large-Scale Climate Model Dataset fo,0.75,2112,"et al., 2007), i.e. it does not have a half-life as other greenhouse gases or aerosols do. While the carbon cycle does have natural sinks and sources, the anthr"
2311.03721v1,2311.03721v1:70749-72779,ClimateSet: A Large-Scale Climate Model Dataset fo,0.731,2030,"the others stay constant. For those scenarios, the internal CO2 mass balances of the climate models must be used: The abrupt-4xCO2 scenario is the scenario of q"
2311.03721v1,2311.03721v1:72780-75000,ClimateSet: A Large-Scale Climate Model Dataset fo,0.763,2220,emissions across land masses. separate between the different types of “fire emissions” depending on the fire model of each climate model (see Appendix D). To re
2311.03721v1,2311.03721v1:75001-76798,ClimateSet: A Large-Scale Climate Model Dataset fo,0.693,1797,The latter can be used if a fire model is capable of modeling all fires such as the NorESM2. Matching the right GHG emission inputs to the climate models output
2311.03721v1,2311.03721v1:76799-78800,ClimateSet: A Large-Scale Climate Model Dataset fo,0.711,2001,the information provided there is not explicit about which fire types exactly must be include from the openburning / biomassburning files. Teckentrup et al. (20
2311.03721v1,2311.03721v1:78801-81079,ClimateSet: A Large-Scale Climate Model Dataset fo,0.778,2278,"Climate models are implemented for different resolutions, with differing physics implementations to ensure resolving the relevant processes (e.g. NorESM2-LM (10"
2311.03721v1,2311.03721v1:81080-83344,ClimateSet: A Large-Scale Climate Model Dataset fo,0.682,2264,be searched over a web-based platform. Further documentation on ESGF’s web presence can be found here: ESGF User Support F.2 ESGF Pyclient As the ESGF’s web pre
2311.03721v1,2311.03721v1:83345-85616,ClimateSet: A Large-Scale Climate Model Dataset fo,0.772,2271,The different modules of the processing pipelines can be shuffled around and adapted as needed. The three main modules are: • The checker (checks for corruptnes
2311.03721v1,2311.03721v1:85617-87807,ClimateSet: A Large-Scale Climate Model Dataset fo,0.757,2190,Spatial Resolution Preprocessing The spatial resolution preprocessor uses the CDO command “remap” which can be used for both aggregation and interpolation. Esse
2311.03721v1,2311.03721v1:87808-90094,ClimateSet: A Large-Scale Climate Model Dataset fo,0.749,2286,"and levels are aligned across all models. Afterwards, the model is aggregated to 250 km or the grid is adapted to 250 km grid of the NorESM2 model. Lastly, the "
2311.03721v1,2311.03721v1:90095-92340,ClimateSet: A Large-Scale Climate Model Dataset fo,0.806,2245,"and Abernathey, 2020) are not implemented with CDO. Since python tools such as xmip(Busecke and Abernathey, 2020) are computationally not as optimized as CDO is"
2311.03721v1,2311.03721v1:92341-94822,ClimateSet: A Large-Scale Climate Model Dataset fo,0.81,2481,"novel encoding and aggregation blocks to accommodate the intricacies of weather and climate modelling and weather forecasting. Notably, it employs variable toke"
2311.03721v1,2311.03721v1:94823-97125,ClimateSet: A Large-Scale Climate Model Dataset fo,0.772,2302,"layers with GELU activation, followed by a linear prediction head layer. For training, we use an Adam optimizer with weight decay with a learning rate of 1e-3 a"
2311.03721v1,2311.03721v1:97126-99390,ClimateSet: A Large-Scale Climate Model Dataset fo,0.776,2264,"the ImageNet classification challenge (Deng et al., 2009). To adapt the U-Net model to our specific requirements, we encountered the challenge of dealing with i"
2311.03721v1,2311.03721v1:99391-101733,ClimateSet: A Large-Scale Climate Model Dataset fo,0.791,2342,"(Watson-Parris et al., 2022), albeit with some spatial biases in its predictions. Architecture: The architecture of the CNN-LSTM involves several key components"
2311.03721v1,2311.03721v1:101734-103790,ClimateSet: A Large-Scale Climate Model Dataset fo,0.708,2056,"Additionally, an Exponential Decay Learning Rate Scheduler with a gamma of 0.98 is applied during training. J.4 Gaussian Process Gaussian process regression (Wi"
2311.03721v1,2311.03721v1:103791-105840,ClimateSet: A Large-Scale Climate Model Dataset fo,0.719,2049,0.553 MPI-ESM1-2-HR 0.257 0.544 NorESM2-LM 0.248 0.553 Table 4: Performance of Gaussian Process on six climate models. Embolded values are best performing value
2311.03721v1,2311.03721v1:105841-108223,ClimateSet: A Large-Scale Climate Model Dataset fo,0.782,2382,"models, such that it is capable of projecting a unique output of every specific climate model, according to a user requirement. Training a single ML model (as o"
2311.03721v1,2311.03721v1:108224-110707,ClimateSet: A Large-Scale Climate Model Dataset fo,0.832,2483,"training regimes as outlined in the single emulator experiments. Due to memory requirements, we were only able to train the super emulator on the smaller set of"
